,label,original,simplified,split,BERTSimilarity,split BERTSimilarity,avg split BERTSimilarity,BLEU,split BLEU,avg split BLEU,ROUGE 1,split ROUGE 1,avg split ROUGE 1,ROUGE 2,split ROUGE 2,avg split ROUGE 2,ROUGE L,split ROUGE L,avg split ROUGE L,QuestEval,split QuestEval,avg split QuestEval
1,dw-skiomicron-en.txt,"Austria is seeing a disappointing season, but in Switzerland visitor numbers are exceeding pre-pandemic levels.",Austria is seeing a disappointing season but in Switzerland visitor numbers are exceptional pre pandemic levels.,['Austria is seeing a disappointing season but in Switzerland visitor numbers are exceptional pre pandemic levels.'],0.9774647951126099,[0.9774647951126099],0.9774647951126099,59.97820163128021,[59.97820163128021],59.97820163128021,0.9,[0.9],0.9,0.7777777777777778,[0.7777777777777778],0.7777777777777778,0.9,[0.9],0.9,0.8845288488599989,[0.8845288488599989],0.8845288488599989
2,dw-skiomicron-en.txt,"Lifts at a standstill, empty mountain chalets and hotels — this is what the ski season looked like in large parts of Europe last year.",Lifts at a standstill empty mountain chalets and hotels this is what the ski season face like in large parts of Europe last year.,['Lifts at a standstill empty mountain chalets and hotels this is what the ski season face like in large parts of Europe last year.'],0.9354257583618164,[0.9354257583618164],0.9354257583618164,68.39329477103357,[68.39329477103357],68.39329477103357,0.9285714285714286,[0.9285714285714286],0.9285714285714286,0.8461538461538461,[0.8461538461538461],0.8461538461538461,0.9285714285714286,[0.9285714285714286],0.9285714285714286,0.394371611100656,[0.394371611100656],0.394371611100656
3,dw-skiomicron-en.txt,"Some ski resorts in Austria and Germany, for example, didn't open for a single day — a disaster for the tourism industry.",Some ski resorts in Austria and Germany for example did nt open for a single day a disaster for the tourism industry.,['Some ski resorts in Austria and Germany for example did nt open for a single day a disaster for the tourism industry.'],0.9604700207710266,[0.9604700207710266],0.9604700207710266,62.52841934548044,[62.52841934548044],62.52841934548044,0.9090909090909091,[0.9090909090909091],0.9090909090909091,0.8000000000000002,[0.8000000000000002],0.8000000000000002,0.9090909090909091,[0.9090909090909091],0.9090909090909091,0.8300677513413959,[0.8300677513413959],0.8300677513413959
4,dw-skiomicron-en.txt,"This year, however, cable car companies and hoteliers were able to breathe a sigh of relief.",This year however cable car companies and hoteliers were able to rest a sigh of relief.,['This year however cable car companies and hoteliers were able to rest a sigh of relief.'],0.9436947107315063,[0.9436947107315063],0.9436947107315063,60.04981752197521,[60.04981752197521],60.04981752197521,0.875,[0.875],0.875,0.7142857142857143,[0.7142857142857143],0.7142857142857143,0.875,[0.875],0.875,0.8459322571754455,[0.8459322571754455],0.8459322571754455
5,dw-skiomicron-en.txt,"Despite the rapid spread of the omicron variant, skiing was and is permitted everywhere, albeit under strict conditions.",Despite the rapid spread of the omicron variant skiing was and is allow everywhere albeit under strict conditions.,['Despite the rapid spread of the omicron variant skiing was and is allow everywhere albeit under strict conditions.'],0.9660113453865051,[0.9660113453865051],0.9660113453865051,62.683314725930124,[62.683314725930124],62.683314725930124,0.9411764705882353,[0.9411764705882353],0.9411764705882353,0.7999999999999999,[0.7999999999999999],0.7999999999999999,0.9411764705882353,[0.9411764705882353],0.9411764705882353,0.7579731027837153,[0.7579731027837153],0.7579731027837153
6,dw-skiomicron-en.txt,"""Above all we are very happy that the lifts are open again after the 2020/2021 winter lockdown,"" Carolin Kunzmann of the Bayerische Zugspitzbahn told DW.",Above all we are very happy that the lifts are open again after the 20202021 winter lockdown Carolin Kunzmann of the Bayerische Zugspitzbahn told DW.,['Above all we are very happy that the lifts are open again after the 20202021 winter lockdown Carolin Kunzmann of the Bayerische Zugspitzbahn told DW.'],0.9767882227897644,[0.9767882227897644],0.9767882227897644,69.64365549070357,[69.64365549070357],69.64365549070357,0.8799999999999999,[0.8799999999999999],0.8799999999999999,0.7826086956521738,[0.7826086956521738],0.7826086956521738,0.8799999999999999,[0.8799999999999999],0.8799999999999999,0.750514546882959,[0.750514546882959],0.750514546882959
7,dw-skiomicron-en.txt,"However, she also said that visitor numbers have remained lower than before the pandemic.",However she also read that visitor numbers have remained lower than before the pandemic.,['However she also read that visitor numbers have remained lower than before the pandemic.'],0.9720256328582764,[0.9720256328582764],0.9720256328582764,70.98108717509045,[70.98108717509045],70.98108717509045,0.9090909090909091,[0.9090909090909091],0.9090909090909091,0.888888888888889,[0.888888888888889],0.888888888888889,0.9090909090909091,[0.9090909090909091],0.9090909090909091,0.43992983301480615,[0.43992983301480615],0.43992983301480615
8,dw-skiomicron-en.txt,"In the areas around Germany's highest mountain, as in many ski areas in the country, the so-called 2G rule applies.",In the areas around Germany s highest mountain as in many ski areas in the country the so called 2G rule applies.,['In the areas around Germany s highest mountain as in many ski areas in the country the so called 2G rule applies.'],0.9669935703277588,[0.9669935703277588],0.9669935703277588,54.405770769345864,[54.405770769345864],54.405770769345864,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.5255543542602075,[0.5255543542602075],0.5255543542602075
9,dw-skiomicron-en.txt,"""2G"" stands for ""geimpft oder genesen"" — vaccinated or recovered.",2G stands for geimpft oder genesen immunize or recoup.,['2G stands for geimpft oder genesen immunize or recoup.'],0.9268031716346741,[0.9268031716346741],0.9268031716346741,5.202556880807583,[5.202556880807583],5.202556880807583,0.7142857142857143,[0.7142857142857143],0.7142857142857143,0.6666666666666666,[0.6666666666666666],0.6666666666666666,0.7142857142857143,[0.7142857142857143],0.7142857142857143,0.30739444080326295,[0.30739444080326295],0.30739444080326295
10,dw-skiomicron-en.txt,"""Every guest is checked at the base station or at the ticket office,"" Kunzmann said.",Every guest is crack at the base station or at the ticket office Kunzmann said.,['Every guest is crack at the base station or at the ticket office Kunzmann said.'],0.9108433723449707,[0.9108433723449707],0.9108433723449707,56.85488870277223,[56.85488870277223],56.85488870277223,0.8571428571428571,[0.8571428571428571],0.8571428571428571,0.6666666666666666,[0.6666666666666666],0.6666666666666666,0.8571428571428571,[0.8571428571428571],0.8571428571428571,0.5914163851075702,[0.5914163851075702],0.5914163851075702
11,dw-skiomicron-en.txt,"""Only after proof of vaccination or recovery has been presented will their ski pass be activated.""",Only after proof of vaccination or recovery has been show will their ski pass be spark.,['Only after proof of vaccination or recovery has been show will their ski pass be spark.'],0.9226291179656982,[0.9226291179656982],0.9226291179656982,62.72517339014035,[62.72517339014035],62.72517339014035,0.7142857142857143,[0.7142857142857143],0.7142857142857143,0.5,[0.5],0.5,0.7142857142857143,[0.7142857142857143],0.7142857142857143,0.4668582065237893,[0.4668582065237893],0.4668582065237893
12,dw-skiomicron-en.txt,"Although this has led to longer waiting times, especially in the high season during the Christmas vacations, the approach has generally worked well.",Although this has LED to longer waiting times especially in the high season during the Christmas vacations the approach has generally worked well.,['Although this has LED to longer waiting times especially in the high season during the Christmas vacations the approach has generally worked well.'],0.9811615943908691,[0.9811615943908691],0.9811615943908691,66.95426343195655,[66.95426343195655],66.95426343195655,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.6942132179699246,[0.6942132179699246],0.6942132179699246
13,dw-skiomicron-en.txt,"In addition, FFP2 masks are still mandatory in indoor areas, queuing areas, cable cars and ski lifts.",In addition FFP2 masks are still mandatory in indoor areas line_up areas cable cars and ski lifts.,['In addition FFP2 masks are still mandatory in indoor areas line_up areas cable cars and ski lifts.'],0.9587476849555969,[0.9587476849555969],0.9587476849555969,59.231361574877134,[59.231361574877134],59.231361574877134,0.9166666666666666,[0.9166666666666666],0.9166666666666666,0.8181818181818182,[0.8181818181818182],0.8181818181818182,0.9166666666666666,[0.9166666666666666],0.9166666666666666,0.7483904582482797,[0.7483904582482797],0.7483904582482797
14,dw-skiomicron-en.txt,Austria also has strict rules for winter sports enthusiasts.,Austria also HA strict rules for winter sports enthusiasts.,['Austria also HA strict rules for winter sports enthusiasts.'],0.9612017869949341,[0.9612017869949341],0.9612017869949341,70.71067811865478,[70.71067811865478],70.71067811865478,0.923076923076923,[0.923076923076923],0.923076923076923,0.7272727272727272,[0.7272727272727272],0.7272727272727272,0.923076923076923,[0.923076923076923],0.923076923076923,0.9519824147224427,[0.9519824147224427],0.9519824147224427
15,dw-skiomicron-en.txt,The 2G rule and FFP2 masks are also standard practice here.,The 2G rule and FFP2 masks are also standard practice here.,['The 2G rule and FFP2 masks are also standard practice here.'],1.0,[1.0],1.0,100.00000000000004,[100.00000000000004],100.00000000000004,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.2812373886505763,[0.2812373886505763],0.2812373886505763
16,dw-skiomicron-en.txt,"The country was in lockdown until mid-December, due to soaring infection numbers.",The country was in lockdown until mid December due to soaring infection numbers.,['The country was in lockdown until mid December due to soaring infection numbers.'],0.99056476354599,[0.99056476354599],0.99056476354599,69.97522298221911,[69.97522298221911],69.97522298221911,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.7007720625589764,[0.7007720625589764],0.7007720625589764
17,dw-skiomicron-en.txt,"The Robert Koch Institute declared Austria a high-risk area, and the German Foreign Ministry accordingly issued a travel warning.",The Robert Koch Institute declared Austria a high risk area and the German Foreign Ministry accordingly make_out a travel warning.,['The Robert Koch Institute declared Austria a high risk area and the German Foreign Ministry accordingly make_out a travel warning.'],0.9553902745246887,[0.9553902745246887],0.9553902745246887,56.98893944394812,[56.98893944394812],56.98893944394812,0.9285714285714286,[0.9285714285714286],0.9285714285714286,0.8461538461538461,[0.8461538461538461],0.8461538461538461,0.9285714285714286,[0.9285714285714286],0.9285714285714286,0.8938945207330915,[0.8938945207330915],0.8938945207330915
18,dw-skiomicron-en.txt,"Many guests, especially from Germany, were understandably put off.",Many guests especially from Germany were understandably put off.,['Many guests especially from Germany were understandably put off.'],0.9786460399627686,[0.9786460399627686],0.9786460399627686,46.59538415189962,[46.59538415189962],46.59538415189962,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.929857854489927,[0.929857854489927],0.929857854489927
19,dw-skiomicron-en.txt,"26% fewer holidaymakers than before the pandemic arrived from the neighboring country, according to estimates by the Austrian hoteliers' association ÖHV.",26 fewer holidaymakers than before the pandemic make_it from the neighboring country according to estimates by the Austrian hoteliers association ÖHV.,['26 fewer holidaymakers than before the pandemic make_it from the neighboring country according to estimates by the Austrian hoteliers association ÖHV.'],0.9603773355484009,[0.9603773355484009],0.9603773355484009,54.860243593555374,[54.860243593555374],54.860243593555374,0.9166666666666666,[0.9166666666666666],0.9166666666666666,0.8181818181818182,[0.8181818181818182],0.8181818181818182,0.9166666666666666,[0.9166666666666666],0.9166666666666666,0.4762830617172378,[0.4762830617172378],0.4762830617172378
20,dw-skiomicron-en.txt,"But still, the clear majority of tourists visiting Austria are from Germany.",But still the clear majority of tourists visiting Austria are from Germany.,['But still the clear majority of tourists visiting Austria are from Germany.'],0.9914169311523438,[0.9914169311523438],0.9914169311523438,80.91067115702207,[80.91067115702207],80.91067115702207,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.7942771712938945,[0.7942771712938945],0.7942771712938945
21,dw-skiomicron-en.txt,"In January, the occupancy rate of Austrian hotels was around one third, which, according to the ÖHV, is ""too little to operate economically.""",In January the occupancy rate of Austrian hotels was around one third which according to the ÖHV is too little to operate economically.,['In January the occupancy rate of Austrian hotels was around one third which according to the ÖHV is too little to operate economically.'],0.9656853675842285,[0.9656853675842285],0.9656853675842285,56.39503296872996,[56.39503296872996],56.39503296872996,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.7196723647719743,[0.7196723647719743],0.7196723647719743
22,dw-skiomicron-en.txt,"""Of course, there are still a few vacancies this season,"" confirms Beate Kassner, Managing Director of Zillertal Tourism.",Of course there are still a few vacancies this season confirms Beate Kassner Managing Director of Zillertal Tourism.,['Of course there are still a few vacancies this season confirms Beate Kassner Managing Director of Zillertal Tourism.'],0.8919172286987305,[0.8919172286987305],0.8919172286987305,55.9998185378911,[55.9998185378911],55.9998185378911,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.666142722562192,[0.666142722562192],0.666142722562192
23,dw-skiomicron-en.txt,"Nevertheless, she says, they are pleased with the booking situation.",Nevertheless she says they are pleased with the booking situation.,['Nevertheless she says they are pleased with the booking situation.'],0.9747716784477234,[0.9747716784477234],0.9747716784477234,62.628449627654696,[62.628449627654696],62.628449627654696,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.3942371606826782,[0.3942371606826782],0.3942371606826782
24,dw-skiomicron-en.txt,"In the Alpine region, the hope is that business will pick up in February — even though Austria has once again been declared a high-risk area.",In the Alpine region the hope is that business will pick up in February even though Austria has once again been declared a high risk area.,['In the Alpine region the hope is that business will pick up in February even though Austria has once again been declared a high risk area.'],0.9886242151260376,[0.9886242151260376],0.9886242151260376,71.0109425285578,[71.0109425285578],71.0109425285578,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.8682803168708895,[0.8682803168708895],0.8682803168708895
0,andersen-mermaid-en.txt,"Far out in the ocean, where the water is as blue as the prettiest cornflower, and as clear as crystal, it is very, very deep; so deep, indeed, that no cable could fathom it: many church steeples, piled one upon another, would not reach from the ground beneath to the surface of the water above.",Far out in the ocean where the water is as blue as the prettiest cornflower and as clear as crystal it is very very deep so deep indeed that no cable could fthm it many church steeples piled one upon another would not stretch from the ground beneath to the surface of the water above.,['Far out in the ocean where the water is as blue as the prettiest cornflower and as clear as crystal it is very very deep so deep indeed that no cable could fthm it many church steeples piled one upon another would not stretch from the ground beneath to the surface of the water above.'],0.9641519784927368,[0.9641519784927368],0.9641519784927368,53.91206092049318,[53.91206092049318],53.91206092049318,0.8947368421052632,[0.8947368421052632],0.8947368421052632,0.7777777777777778,[0.7777777777777778],0.7777777777777778,0.8947368421052632,[0.8947368421052632],0.8947368421052632,0.578601469596227,[0.578601469596227],0.578601469596227
1,andersen-mermaid-en.txt,There dwell the Sea King and his subjects.,There live the Sea King and his subjects.,['There live the Sea King and his subjects.'],0.9617212414741516,[0.9617212414741516],0.9617212414741516,75.06238537503395,[75.06238537503395],75.06238537503395,0.75,[0.75],0.75,0.6666666666666666,[0.6666666666666666],0.6666666666666666,0.75,[0.75],0.75,0.8130483603666699,[0.8130483603666699],0.8130483603666699
2,andersen-mermaid-en.txt,We must not imagine that there is nothing at the bottom of the sea but bare yellow sand.,We must not imagine that there is nothing at the bottom of the sea but bare yellow sand.,['We must not imagine that there is nothing at the bottom of the sea but bare yellow sand.'],1.0,[1.0],1.0,100.00000000000004,[100.00000000000004],100.00000000000004,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.5475877992312114,[0.5475877992312114],0.5475877992312114
3,andersen-mermaid-en.txt,"No, indeed; the most singular flowers and plants grow there; the leaves and stems of which are so pliant, that the slightest agitation of the water causes them to stir as if they had life.",No indeed the most singular flowers and plants grow there the leaves and stems of which are so pliant that the slightest agitation of the water causes them to stir as if they suffer life.,['No indeed the most singular flowers and plants grow there the leaves and stems of which are so pliant that the slightest agitation of the water causes them to stir as if they suffer life.'],0.9739025831222534,[0.9739025831222534],0.9739025831222534,71.02801916076848,[71.02801916076848],71.02801916076848,0.9600000000000001,[0.9600000000000001],0.9600000000000001,0.8695652173913043,[0.8695652173913043],0.8695652173913043,0.9600000000000001,[0.9600000000000001],0.9600000000000001,0.6855643040604061,[0.6855643040604061],0.6855643040604061
4,andersen-mermaid-en.txt,"Fishes, both large and small, glide between the branches, as birds fly among the trees here upon land.",Fishes both large and small glide between the branches as birds fly among the trees here upon land.,['Fishes both large and small glide between the branches as birds fly among the trees here upon land.'],0.974080502986908,[0.974080502986908],0.974080502986908,64.7084148066781,[64.7084148066781],64.7084148066781,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.7657674650351206,[0.7657674650351206],0.7657674650351206
5,andersen-mermaid-en.txt,"In the deepest spot of all, stands the castle of the Sea King.",In the deepest spot of all stands the castle of the Sea King.,['In the deepest spot of all stands the castle of the Sea King.'],0.9922915697097778,[0.9922915697097778],0.9922915697097778,80.03203203845001,[80.03203203845001],80.03203203845001,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.8370956665939756,[0.8370956665939756],0.8370956665939756
6,andersen-mermaid-en.txt,"Its walls are built of coral, and the long, gothic windows are of the clearest amber.",Its walls are built of coral and the long gothic windows are of the clearest amber.,['Its walls are built of coral and the long gothic windows are of the clearest amber.'],0.97996985912323,[0.97996985912323],0.97996985912323,68.8836505346656,[68.8836505346656],68.8836505346656,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.6314855251047347,[0.6314855251047347],0.6314855251047347
7,andersen-mermaid-en.txt,"The roof is formed of shells, that open and close as the water flows over them.",The roof is formed of shells that open and close as the water flows over them.,['The roof is formed of shells that open and close as the water flows over them.'],0.9923465847969055,[0.9923465847969055],0.9923465847969055,83.94327083733333,[83.94327083733333],83.94327083733333,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.7522104134162267,[0.7522104134162267],0.7522104134162267
8,andersen-mermaid-en.txt,"Their appearance is very beautiful, for in each lies a glittering pearl, which would be fit for the diadem of a queen.",Their appearance is very beautiful for in each lies a glittering pearl which would be fit for the diadem of a queen.,['Their appearance is very beautiful for in each lies a glittering pearl which would be fit for the diadem of a queen.'],0.9791484475135803,[0.9791484475135803],0.9791484475135803,77.49224723289701,[77.49224723289701],77.49224723289701,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.6764130418499311,[0.6764130418499311],0.6764130418499311
9,andersen-mermaid-en.txt,"The Sea King had been a widower for many years, and his aged mother kept house for him.",The Sea King had been a widower for many years and his aged mother kept house for him.,['The Sea King had been a widower for many years and his aged mother kept house for him.'],0.9828264713287354,[0.9828264713287354],0.9828264713287354,85.78928092681438,[85.78928092681438],85.78928092681438,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.7608586929738522,[0.7608586929738522],0.7608586929738522
10,andersen-mermaid-en.txt,"She was a very wise woman, and exceedingly proud of her high birth; on that account she wore twelve oysters on her tail; while others, also of high rank, were only allowed to wear six.",She was a very wise woman and exceedingly proud of her high birth on that account she wore twelve oysters on her tail while others also of high rank were only let to wear six.,['She was a very wise woman and exceedingly proud of her high birth on that account she wore twelve oysters on her tail while others also of high rank were only let to wear six.'],0.9437574744224548,[0.9437574744224548],0.9437574744224548,60.66920797483852,[60.66920797483852],60.66920797483852,0.9655172413793104,[0.9655172413793104],0.9655172413793104,0.888888888888889,[0.888888888888889],0.888888888888889,0.9655172413793104,[0.9655172413793104],0.9655172413793104,0.6711866482339723,[0.6711866482339723],0.6711866482339723
11,andersen-mermaid-en.txt,"She was, however, deserving of very great praise, especially for her care of the little sea-princesses, her grand-daughters.",She was however worth of very great praise especially for her care of the little sea princesses her grand daughters.,['She was however worth of very great praise especially for her care of the little sea princesses her grand daughters.'],0.8891432285308838,[0.8891432285308838],0.8891432285308838,40.28998029112093,[40.28998029112093],40.28998029112093,0.875,[0.875],0.875,0.8571428571428571,[0.8571428571428571],0.8571428571428571,0.875,[0.875],0.875,0.62679570660848,[0.62679570660848],0.62679570660848
12,andersen-mermaid-en.txt,"They were six beautiful children; but the youngest was the prettiest of them all; her skin was as clear and delicate as a rose-leaf, and her eyes as blue as the deepest sea; but, like all the others, she had no feet, and her body ended in a fish’s tail.",They were six beautiful children but the youngest was the prettiest of them all her skin was as clear and delicate as a rose leaf and her eyes as blue as the deepest sea but like all the others she suffer no feet and her body ended in a fish s tail.,['They were six beautiful children but the youngest was the prettiest of them all her skin was as clear and delicate as a rose leaf and her eyes as blue as the deepest sea but like all the others she suffer no feet and her body ended in a fish s tail.'],0.925023078918457,[0.925023078918457],0.925023078918457,59.92746972443154,[59.92746972443154],59.92746972443154,0.972972972972973,[0.972972972972973],0.972972972972973,0.9142857142857143,[0.9142857142857143],0.9142857142857143,0.972972972972973,[0.972972972972973],0.972972972972973,0.5116795717250733,[0.5116795717250733],0.5116795717250733
13,andersen-mermaid-en.txt,"All day long they played in the great halls of the castle, or among the living flowers that grew out of the walls.",All day long they played in the great halls of the castle or among the living flowers that grew out of the walls.,['All day long they played in the great halls of the castle or among the living flowers that grew out of the walls.'],0.9948562383651733,[0.9948562383651733],0.9948562383651733,88.95260356363632,[88.95260356363632],88.95260356363632,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.6342519145541721,[0.6342519145541721],0.6342519145541721
14,andersen-mermaid-en.txt,"The large amber windows were open, and the fish swam in, just as the swallows fly into our houses when we open the windows, excepting that the fishes swam up to the princesses, ate out of their hands, and allowed themselves to be stroked.",The large amber windows were open and the fish float in just as the swallows fly into our houses when we open the windows demur that the fishes float up to the princesses corrode out of their hands and let themselves to be stroked.,['The large amber windows were open and the fish float in just as the swallows fly into our houses when we open the windows demur that the fishes float up to the princesses corrode out of their hands and let themselves to be stroked.'],0.9344905018806458,[0.9344905018806458],0.9344905018806458,55.003986542669324,[55.003986542669324],55.003986542669324,0.7567567567567567,[0.7567567567567567],0.7567567567567567,0.45714285714285713,[0.45714285714285713],0.45714285714285713,0.7567567567567567,[0.7567567567567567],0.7567567567567567,0.5578408335314857,[0.5578408335314857],0.5578408335314857
15,andersen-mermaid-en.txt,"Outside the castle there was a beautiful garden, in which grew bright red and dark blue flowers, and blossoms like flames of fire; the fruit glittered like gold, and the leaves and stems waved to and fro continually.",Outside the castle there was a beautiful garden in which develop bright red and dark blue flowers and blossoms like flames of fire the fruit shine like gold and the leaves and stems flap to and fro continually.,['Outside the castle there was a beautiful garden in which develop bright red and dark blue flowers and blossoms like flames of fire the fruit shine like gold and the leaves and stems flap to and fro continually.'],0.9109818339347839,[0.9109818339347839],0.9109818339347839,56.52688428929346,[56.52688428929346],56.52688428929346,0.85,[0.85],0.85,0.6842105263157895,[0.6842105263157895],0.6842105263157895,0.85,[0.85],0.85,0.7749384957966713,[0.7749384957966713],0.7749384957966713
16,andersen-mermaid-en.txt,"The earth itself was the finest sand, but blue as the flame of burning sulphur.",The earth itself was the finest sand but blue as the flame of burning sulphur.,['The earth itself was the finest sand but blue as the flame of burning sulphur.'],0.9900739192962646,[0.9900739192962646],0.9900739192962646,82.82477531331043,[82.82477531331043],82.82477531331043,1.0,[1.0],1.0,1.0,[1.0],1.0,1.0,[1.0],1.0,0.6678226649761199,[0.6678226649761199],0.6678226649761199
17,andersen-mermaid-en.txt,"Over everything lay a peculiar blue radiance, as if it were surrounded by the air from above, through which the blue sky shone, instead of the dark depths of the sea.",Over everything lay a peculiar blue radiance as if it were wall by the air from above through which the blue sky shone instead of the dark depths of the sea.,['Over everything lay a peculiar blue radiance as if it were wall by the air from above through which the blue sky shone instead of the dark depths of the sea.'],0.969403088092804,[0.969403088092804],0.969403088092804,68.13430964678759,[68.13430964678759],68.13430964678759,0.9166666666666666,[0.9166666666666666],0.9166666666666666,0.8181818181818182,[0.8181818181818182],0.8181818181818182,0.9166666666666666,[0.9166666666666666],0.9166666666666666,0.5203988296171975,[0.5203988296171975],0.5203988296171975
18,andersen-mermaid-en.txt,"In calm weather the sun could be seen, looking like a purple flower, with the light streaming from the calyx. Each of the young princesses had a little plot of ground in the garden, where she might dig and plant as she pleased.",In calm weather the sun could be seen face like a purple flower with the light streaming from the calyx Each of the young princesses had a little plot of ground in the garden where she might dig and plant as she pleased.,['In calm weather the sun could be seen face like a purple flower with the light streaming from the calyx Each of the young princesses had a little plot of ground in the garden where she might dig and plant as she pleased.'],0.9666249752044678,[0.9666249752044678],0.9666249752044678,75.40560793426363,[75.40560793426363],75.40560793426363,0.9696969696969697,[0.9696969696969697],0.9696969696969697,0.9032258064516129,[0.9032258064516129],0.9032258064516129,0.9696969696969697,[0.9696969696969697],0.9696969696969697,0.745453871470509,[0.745453871470509],0.745453871470509
19,andersen-mermaid-en.txt,"One arranged her flower-bed into the form of a whale; another thought it better to make hers like the figure of a little mermaid; but that of the youngest was round like the sun, and contained flowers as red as his rays at sunset.",One arranged her flower bed into the form of a whale another thought it better to make hers ilk the figure of a little mermaid but that of the youngest was round ilk the sun and hold_back flowers as red as his rays at sunset.,['One arranged her flower bed into the form of a whale another thought it better to make hers ilk the figure of a little mermaid but that of the youngest was round ilk the sun and hold_back flowers as red as his rays at sunset.'],0.9369075894355774,[0.9369075894355774],0.9369075894355774,62.30141705527758,[62.30141705527758],62.30141705527758,0.8648648648648648,[0.8648648648648648],0.8648648648648648,0.6857142857142857,[0.6857142857142857],0.6857142857142857,0.8648648648648648,[0.8648648648648648],0.8648648648648648,0.44400826939428695,[0.44400826939428695],0.44400826939428695
20,andersen-mermaid-en.txt,"She was a strange child, quiet and thoughtful; and while her sisters would be delighted with the wonderful things which they obtained from the wrecks of vessels, she cared for nothing but her pretty red flowers, like the sun, excepting a beautiful marble statue.",She was a strange child quiet and thoughtful and while her sisters would be charmed with the wonderful things which they get from the wrecks of vessels she worry for nothing but her pretty red flowers like the sun exclude a beautiful marble statue.,['She was a strange child quiet and thoughtful and while her sisters would be charmed with the wonderful things which they get from the wrecks of vessels she worry for nothing but her pretty red flowers like the sun exclude a beautiful marble statue.'],0.8923606872558594,[0.8923606872558594],0.8923606872558594,54.94649191837614,[54.94649191837614],54.94649191837614,0.8205128205128205,[0.8205128205128205],0.8205128205128205,0.5945945945945946,[0.5945945945945946],0.5945945945945946,0.8205128205128205,[0.8205128205128205],0.8205128205128205,0.5616312685315779,[0.5616312685315779],0.5616312685315779
21,andersen-mermaid-en.txt,"It was the representation of a handsome boy, carved out of pure white stone, which had fallen to the bottom of the sea from a wreck.",It was the representation of a handsome boy cut_up out of pure white stone which had fallen to the bottom of the sea from a wreck.,['It was the representation of a handsome boy cut_up out of pure white stone which had fallen to the bottom of the sea from a wreck.'],0.9652904272079468,[0.9652904272079468],0.9652904272079468,77.28082326259643,[77.28082326259643],77.28082326259643,0.9090909090909091,[0.9090909090909091],0.9090909090909091,0.8000000000000002,[0.8000000000000002],0.8000000000000002,0.9090909090909091,[0.9090909090909091],0.9090909090909091,0.6683433651924133,[0.6683433651924133],0.6683433651924133
22,andersen-mermaid-en.txt,She planted by the statue a rose-colored weeping willow.,She planted by the statue a rose colored tears willow.,['She planted by the statue a rose colored tears willow.'],0.9065856337547302,[0.9065856337547302],0.9065856337547302,52.61002868050688,[52.61002868050688],52.61002868050688,0.8333333333333334,[0.8333333333333334],0.8333333333333334,0.6,[0.6],0.6,0.8333333333333334,[0.8333333333333334],0.8333333333333334,0.48795788344882784,[0.48795788344882784],0.48795788344882784
23,andersen-mermaid-en.txt,"It grew splendidly, and very soon hung its fresh branches over the statue, almost down to the blue sands.",It develop splendidly and very soon hung its fresh branches over the statue almost down to the blue sands.,['It develop splendidly and very soon hung its fresh branches over the statue almost down to the blue sands.'],0.9020677208900452,[0.9020677208900452],0.9020677208900452,69.41268297866861,[69.41268297866861],69.41268297866861,0.875,[0.875],0.875,0.8571428571428571,[0.8571428571428571],0.8571428571428571,0.875,[0.875],0.875,0.4214365631341934,[0.4214365631341934],0.4214365631341934
24,andersen-mermaid-en.txt,"The shadow had a violet tint, and waved to and fro like the branches; it seemed as if the crown of the tree and the root were at play, and trying to kiss each other.",The shadow suffer a violet tint and flap to and fro like the branches it seemed as if the crown of the tree and the root were at play and trying to kiss each other.,['The shadow suffer a violet tint and flap to and fro like the branches it seemed as if the crown of the tree and the root were at play and trying to kiss each other.'],0.9375754594802856,[0.9375754594802856],0.9375754594802856,67.75502177958143,[67.75502177958143],67.75502177958143,0.8695652173913043,[0.8695652173913043],0.8695652173913043,0.6666666666666666,[0.6666666666666666],0.6666666666666666,0.8695652173913043,[0.8695652173913043],0.8695652173913043,0.6592099658317035,[0.6592099658317035],0.6592099658317035
