,label,original,simplified,split,BERTSimilarity,split BERTSimilarity,avg split BERTSimilarity,BLEU,split BLEU,avg split BLEU,ROUGE 1,split ROUGE 1,avg split ROUGE 1,ROUGE 2,split ROUGE 2,avg split ROUGE 2,ROUGE L,split ROUGE L,avg split ROUGE L,QuestEval,split QuestEval,avg split QuestEval
17,wiki-berlin-en.txt,Berlin serves as a continental hub for air and rail traffic and has a highly complex public transportation network.,"Berlin is the biggest city in Germany. It has a large public transportation network, and many international airports.","['Berlin is the biggest city in Germany', 'It has a large public transportation network, and many international airports.']",0.941178560256958,"[0.7836663126945496, 0.8897799849510193]",0.8367231488227844,3.6054695373860106,"[0.1712473044894657, 3.6658827296012384]",1.918565017045352,0.3636363636363636,"[0.125, 0.3333333333333333]",0.22916666666666666,0.19999999999999998,"[0, 0.25000000000000006]",0.12500000000000003,0.3636363636363636,"[0.125, 0.3333333333333333]",0.22916666666666666,0.39283566872278847,"[0.2564848423004151, 0.30849913160006204]",0.2824919869502386
18,wiki-berlin-en.txt,The metropolis is a popular tourist destination.,The city is a popular tourist destination.,['The city is a popular tourist destination.'],0.9614807367324829,[0.9614807367324829],0.9614807367324829,70.71067811865478,[70.71067811865478],70.71067811865478,0.75,[0.75],0.75,0.6666666666666666,[0.6666666666666666],0.6666666666666666,0.75,[0.75],0.75,0.5567194670438766,[0.5567194670438766],0.5567194670438766
19,wiki-berlin-en.txt,"Significant industries also include IT, pharmaceuticals, biomedical engineering, clean tech, biotechnology, construction and electronics.","Important industries also include IT, construction, pharmaceuticals, biotechnology, clean tech, and medical engineering.","['Important industries also include IT, construction, pharmaceuticals, biotechnology, clean tech, and medical engineering.']",0.9792247414588928,[0.9792247414588928],0.9792247414588928,43.811296943537144,[43.811296943537144],43.811296943537144,0.7368421052631577,[0.7368421052631577],0.7368421052631577,0.11764705882352941,[0.11764705882352941],0.11764705882352941,0.4210526315789474,[0.4210526315789474],0.4210526315789474,0.566628900312242,[0.566628900312242],0.566628900312242
20,wiki-berlin-en.txt,"Berlin is home to world-renowned universities such as the Humboldt University, the Technical University, the Free University, the University of the Arts, ESMT Berlin, the Hertie School, and Bard College Berlin.","There are many universities in Berlin, for example the Humboldt University, the Free University, the Technical University, the Free University of Berlin and the Technical University of Berlin.","['There are many universities in Berlin, for example the Humboldt University, the Free University, the Technical University, the Free University of Berlin and the Technical University of Berlin.']",0.9322054982185364,[0.9322054982185364],0.9322054982185364,38.25727023119297,[38.25727023119297],38.25727023119297,0.6470588235294117,[0.6470588235294117],0.6470588235294117,0.3125,[0.3125],0.3125,0.5294117647058824,[0.5294117647058824],0.5294117647058824,0.6836172562322498,[0.6836172562322498],0.6836172562322498
21,wiki-berlin-en.txt,Its Zoological Garden is the most visited zoo in Europe and one of the most popular worldwide.,Its Zoological Garden is the world's most popular zoo. It is visited by many people.,"[""Its Zoological Garden is the world's most popular zoo"", 'It is visited by many people.']",0.9381800889968872,"[0.9303023219108582, 0.7084233164787292]",0.8193628191947937,25.28116869739494,"[23.909453161355017, 0.25281168697394946]",12.081132424164483,0.7142857142857143,"[0.6666666666666666, 0.22222222222222224]",0.4444444444444444,0.16666666666666666,"[0.2, 0]",0.1,0.42857142857142855,"[0.5, 0.22222222222222224]",0.3611111111111111,0.3353180325141659,"[0.390597579103929, 0.23734680811564127]",0.3139721936097851
22,wiki-berlin-en.txt,"With Babelsberg being the world's first large-scale movie studio complex, Berlin is an increasingly popular location for international film productions.","Babelsberg was the world's first large-scale movie studio complex. Because of this, lots of movies are made in Berlin all the time.","[""Babelsberg was the world's first large-scale movie studio complex"", 'Because of this, lots of movies are made in Berlin all the time.']",0.8876833915710449,"[0.9083242416381836, 0.7216951847076416]",0.8150097131729126,25.693017633345956,"[27.193268774579767, 0.21847844937497599]",13.705873611977372,0.6428571428571429,"[0.6956521739130436, 0.1]",0.3978260869565218,0.5384615384615384,"[0.6666666666666666, 0]",0.3333333333333333,0.6428571428571429,"[0.6956521739130436, 0.1]",0.3978260869565218,0.694591648876667,"[0.5987210282021098, 0.618010660012563]",0.6083658441073364
23,wiki-berlin-en.txt,"The city is well known for its festivals, diverse architecture, nightlife, contemporary arts and a very high quality of living.","The city is well known for its festivals. It is also known for its different architecture, nightlife and high quality of living.","['The city is well known for its festivals', 'It is also known for its different architecture, nightlife and high quality of living.']",0.9411402344703674,"[0.8128989338874817, 0.9399353265762329]",0.8764171302318573,47.602713736033124,"[28.48931827772396, 25.270455578796167]",26.879886928260063,0.8235294117647058,"[0.33333333333333337, 0.6666666666666666]",0.5,0.5333333333333333,"[0.19999999999999998, 0.46153846153846156]",0.33076923076923076,0.8235294117647058,"[0.33333333333333337, 0.6666666666666666]",0.5,0.6085582110616896,"[0.7059339370046342, 0.5084466202233834]",0.6071902786140089
24,wiki-berlin-en.txt,Since the 2000s Berlin has seen the emergence of a cosmopolitan entrepreneurial scene.,Since the 2000s a lot of people from different countries live in Berlin.,['Since the 2000s a lot of people from different countries live in Berlin.'],0.7896904349327087,[0.7896904349327087],0.7896904349327087,4.913270548144419,[4.913270548144419],4.913270548144419,0.3333333333333333,[0.3333333333333333],0.3333333333333333,0.0,[0],0.0,0.3333333333333333,[0.3333333333333333],0.3333333333333333,0.5517408485923494,[0.5517408485923494],0.5517408485923494
0,dw-skiomicron-en.txt,"Despite the omicron variant, Europe's ski resorts are fairly busy.","Even though it is not the same, Europe's ski resorts are very busy.","[""Even though it is not the same, Europe's ski resorts are very busy.""]",0.899814248085022,[0.899814248085022],0.899814248085022,29.36128643212288,[29.36128643212288],29.36128643212288,0.7272727272727273,[0.7272727272727273],0.7272727272727273,0.4444444444444444,[0.4444444444444444],0.4444444444444444,0.7272727272727273,[0.7272727272727273],0.7272727272727273,0.5700627525647481,[0.5700627525647481],0.5700627525647481
1,dw-skiomicron-en.txt,"Austria is seeing a disappointing season, but in Switzerland visitor numbers are exceeding pre-pandemic levels.","Austria is having a bad season, but in Switzerland visitor numbers are higher than they were before.","['Austria is having a bad season, but in Switzerland visitor numbers are higher than they were before.']",0.9042047262191772,[0.9042047262191772],0.9042047262191772,42.12671589240024,[42.12671589240024],42.12671589240024,0.588235294117647,[0.588235294117647],0.588235294117647,0.4,[0.4],0.4,0.588235294117647,[0.588235294117647],0.588235294117647,0.7652780660206363,[0.7652780660206363],0.7652780660206363
2,dw-skiomicron-en.txt,"Lifts at a standstill, empty mountain chalets and hotels — this is what the ski season looked like in large parts of Europe last year.","Empty mountain chalets and hotels, lifts stopped, this is what the ski season looked like in large parts of Europe last year.","['Empty mountain chalets and hotels, lifts stopped, this is what the ski season looked like in large parts of Europe last year.']",0.9832601547241211,[0.9832601547241211],0.9832601547241211,66.95960204886555,[66.95960204886555],66.95960204886555,0.9285714285714286,[0.9285714285714286],0.9285714285714286,0.7692307692307693,[0.7692307692307693],0.7692307692307693,0.8571428571428571,[0.8571428571428571],0.8571428571428571,0.4727160890897115,[0.4727160890897115],0.4727160890897115
3,dw-skiomicron-en.txt,"Some ski resorts in Austria and Germany, for example, didn't open for a single day — a disaster for the tourism industry.","Some ski resorts in Austria and Germany, for example, did not open for a single day because of the weather.","['Some ski resorts in Austria and Germany, for example, did not open for a single day because of the weather.']",0.9477090239524841,[0.9477090239524841],0.9477090239524841,56.178482641357796,[56.178482641357796],56.178482641357796,0.7368421052631579,[0.7368421052631579],0.7368421052631579,0.588235294117647,[0.588235294117647],0.588235294117647,0.7368421052631579,[0.7368421052631579],0.7368421052631579,0.714264361968747,[0.714264361968747],0.714264361968747
4,dw-skiomicron-en.txt,"This year, however, cable car companies and hoteliers were able to breathe a sigh of relief.","This year, however, hoteliers and cable car companies can breathe a sigh of relief.","['This year, however, hoteliers and cable car companies can breathe a sigh of relief.']",0.9586219191551208,[0.9586219191551208],0.9586219191551208,52.44986953572577,[52.44986953572577],52.44986953572577,1.0,[1.0],1.0,0.5714285714285714,[0.5714285714285714],0.5714285714285714,0.875,[0.875],0.875,0.6232512719101375,[0.6232512719101375],0.6232512719101375
5,dw-skiomicron-en.txt,"Despite the rapid spread of the omicron variant, skiing was and is permitted everywhere, albeit under strict conditions.","Despite the fast spread of the omicron version, skiing is still allowed in some places, but only under certain rules.","['Despite the fast spread of the omicron version, skiing is still allowed in some places, but only under certain rules.']",0.9210395812988281,[0.9210395812988281],0.9210395812988281,15.456639689014388,[15.456639689014388],15.456639689014388,0.35294117647058826,[0.35294117647058826],0.35294117647058826,0.13333333333333333,[0.13333333333333333],0.13333333333333333,0.35294117647058826,[0.35294117647058826],0.35294117647058826,0.38123977531989417,[0.38123977531989417],0.38123977531989417
6,dw-skiomicron-en.txt,"""Above all we are very happy that the lifts are open again after the 2020/2021 winter lockdown,"" Carolin Kunzmann of the Bayerische Zugspitzbahn told DW.","""Above all we are very happy that the lifts are open again after the 2020/2021 winter lockdown,"" said Bayerische Zugspitzbahn spokeswoman Carolin Kunzmann.","['""Above all we are very happy that the lifts are open again after the 2020/2021 winter lockdown,"" said Bayerische Zugspitzbahn spokeswoman Carolin Kunzmann.']",0.9850848913192749,[0.9850848913192749],0.9850848913192749,74.7668450015492,[74.7668450015492],74.7668450015492,0.8799999999999999,[0.8799999999999999],0.8799999999999999,0.6956521739130435,[0.6956521739130435],0.6956521739130435,0.7199999999999999,[0.7199999999999999],0.7199999999999999,0.7362938134668455,[0.7362938134668455],0.7362938134668455
7,dw-skiomicron-en.txt,"However, she also said that visitor numbers have remained lower than before the pandemic.","However, she also said that visitor numbers are still lower than before the crisis.","['However, she also said that visitor numbers are still lower than before the crisis.']",0.9370802640914917,[0.9370802640914917],0.9370802640914917,61.47881529512643,[61.47881529512643],61.47881529512643,0.6666666666666665,[0.6666666666666665],0.6666666666666665,0.28571428571428575,[0.28571428571428575],0.28571428571428575,0.6666666666666665,[0.6666666666666665],0.6666666666666665,0.6260962519380782,[0.6260962519380782],0.6260962519380782
8,dw-skiomicron-en.txt,"In the areas around Germany's highest mountain, as in many ski areas in the country, the so-called 2G rule applies.","In the areas around Germany's highest mountain, so-called 2G rules apply, but some people do not follow them.","[""In the areas around Germany's highest mountain, so-called 2G rules apply, but some people do not follow them.""]",0.9278135299682617,[0.9278135299682617],0.9278135299682617,34.11914740323361,[34.11914740323361],34.11914740323361,0.5714285714285713,[0.5714285714285713],0.5714285714285713,0.4210526315789474,[0.4210526315789474],0.4210526315789474,0.5714285714285713,[0.5714285714285713],0.5714285714285713,0.4901526278919644,[0.4901526278919644],0.4901526278919644
9,dw-skiomicron-en.txt,"""2G"" stands for ""geimpft oder genesen"" — vaccinated or recovered.","""2G"" stands for ""geimpft oder genesen"". This means ""vaccinated"".","['""2G"" stands for ""geimpft oder genesen""', 'This means ""vaccinated"".']",0.9644052982330322,"[0.9290031790733337, 0.8590064644813538]",0.8940048217773438,57.36685500624377,"[62.628449627654696, 0.33241378434410024]",31.480431705999397,0.8571428571428571,"[0.8333333333333333, 0.22222222222222224]",0.5277777777777778,0.6666666666666666,"[0.8, 0]",0.4,0.8571428571428571,"[0.8333333333333333, 0.22222222222222224]",0.5277777777777778,0.31411345468627083,"[0.2893819378481971, 0.11568311519092983]",0.20253252651956347
10,dw-skiomicron-en.txt,"""Every guest is checked at the base station or at the ticket office,"" Kunzmann said.","""Every guest is checked at the ticket office or base station,"" Kunzmann said.","['""Every guest is checked at the ticket office or base station,"" Kunzmann said.']",0.9931719303131104,[0.9931719303131104],0.9931719303131104,63.859251804886846,[63.859251804886846],63.859251804886846,1.0,[1.0],1.0,0.5,[0.5],0.5,0.7142857142857143,[0.7142857142857143],0.7142857142857143,0.9390375605414785,[0.9390375605414785],0.9390375605414785
11,dw-skiomicron-en.txt,"""Only after proof of vaccination or recovery has been presented will their ski pass be activated.""","""Only after they have shown proof of recovery or vaccination will their ski pass be activated.""","['""Only after they have shown proof of recovery or vaccination will their ski pass be activated.""']",0.9895411133766174,[0.9895411133766174],0.9895411133766174,49.53341311741627,[49.53341311741627],49.53341311741627,0.8571428571428571,[0.8571428571428571],0.8571428571428571,0.3333333333333333,[0.3333333333333333],0.3333333333333333,0.7142857142857143,[0.7142857142857143],0.7142857142857143,0.5748806848459774,[0.5748806848459774],0.5748806848459774
12,dw-skiomicron-en.txt,"Although this has led to longer waiting times, especially in the high season during the Christmas vacations, the approach has generally worked well.","This has led to longer waiting times, especially during the high season, but the approach has generally worked well in most cases.","['This has led to longer waiting times, especially during the high season, but the approach has generally worked well in most cases.']",0.9564811587333679,[0.9564811587333679],0.9564811587333679,52.72118920939007,[52.72118920939007],52.72118920939007,0.8571428571428572,[0.8571428571428572],0.8571428571428572,0.7368421052631577,[0.7368421052631577],0.7368421052631577,0.8571428571428572,[0.8571428571428572],0.8571428571428572,0.5587069178620974,[0.5587069178620974],0.5587069178620974
13,dw-skiomicron-en.txt,"In addition, FFP2 masks are still mandatory in indoor areas, queuing areas, cable cars and ski lifts.","In addition, FFP2 masks are still required in indoor areas, ski lifts and cable cars.","['In addition, FFP2 masks are still required in indoor areas, ski lifts and cable cars.']",0.9796802997589111,[0.9796802997589111],0.9796802997589111,46.20176466124513,[46.20176466124513],46.20176466124513,0.8181818181818182,[0.8181818181818182],0.8181818181818182,0.5,[0.5],0.5,0.6363636363636365,[0.6363636363636365],0.6363636363636365,0.7304249711610653,[0.7304249711610653],0.7304249711610653
14,dw-skiomicron-en.txt,Austria also has strict rules for winter sports enthusiasts.,Austria also has its own rules about winter sports.,['Austria also has its own rules about winter sports.'],0.9393513202667236,[0.9393513202667236],0.9393513202667236,8.034284189446518,[8.034284189446518],8.034284189446518,0.8,[0.8],0.8,0.5,[0.5],0.5,0.8,[0.8],0.8,0.8434986730416616,[0.8434986730416616],0.8434986730416616
15,dw-skiomicron-en.txt,The 2G rule and FFP2 masks are also standard practice here.,The 2G rule and FFP2 masks are also common here.,['The 2G rule and FFP2 masks are also common here.'],0.9705129861831665,[0.9705129861831665],0.9705129861831665,67.0422683816333,[67.0422683816333],67.0422683816333,0.7272727272727272,[0.7272727272727272],0.7272727272727272,0.6666666666666665,[0.6666666666666665],0.6666666666666665,0.7272727272727272,[0.7272727272727272],0.7272727272727272,0.36857715994119644,[0.36857715994119644],0.36857715994119644
16,dw-skiomicron-en.txt,"The country was in lockdown until mid-December, due to soaring infection numbers.",The country was in a state of emergency until mid-December. The numbers were high.,"['The country was in a state of emergency until mid-December', 'The numbers were high.']",0.8733479380607605,"[0.8294284343719482, 0.6622140407562256]",0.7458212375640869,19.69434741959044,"[21.142141714303076, 0.33428661215627314]",10.738214163229674,0.5333333333333333,"[0.4615384615384615, 0.2]",0.33076923076923076,0.15384615384615383,"[0.18181818181818182, 0]",0.09090909090909091,0.5333333333333333,"[0.4615384615384615, 0.2]",0.33076923076923076,0.5436376847681545,"[0.5635798985049838, 0.22450243007569087]",0.3940411642903373
17,dw-skiomicron-en.txt,"The Robert Koch Institute declared Austria a high-risk area, and the German Foreign Ministry accordingly issued a travel warning.",The Robert Koch Institute said that Austria was a high-risk area. The German Foreign Ministry said people should not travel there.,"['The Robert Koch Institute said that Austria was a high-risk area', 'The German Foreign Ministry said people should not travel there.']",0.9066997170448303,"[0.8736562132835388, 0.8365097641944885]",0.8550829887390137,20.398353678804018,"[17.00107809840423, 3.0232667130855924]",10.012172405744911,0.8461538461538461,"[0.6666666666666666, 0.4210526315789473]",0.5438596491228069,0.6666666666666667,"[0.5263157894736842, 0.23529411764705882]",0.3808049535603715,0.8461538461538461,"[0.6666666666666666, 0.4210526315789473]",0.5438596491228069,0.6554477119611368,"[0.7920626964834001, 0.3308926953209771]",0.5614776959021885
18,dw-skiomicron-en.txt,"Many guests, especially from Germany, were understandably put off.","Many people, especially from Germany, have been put off.","['Many people, especially from Germany, have been put off.']",0.8602949380874634,[0.8602949380874634],0.8602949380874634,43.66835442847811,[43.66835442847811],43.66835442847811,0.5714285714285715,[0.5714285714285715],0.5714285714285715,0.0,[0],0.0,0.5714285714285715,[0.5714285714285715],0.5714285714285715,0.5217905938625336,[0.5217905938625336],0.5217905938625336
19,dw-skiomicron-en.txt,"26% fewer holidaymakers than before the pandemic arrived from the neighboring country, according to estimates by the Austrian hoteliers' association ÖHV.","26% fewer holidaymakers have come to Austria because of the disease, according to the Austrian hoteliers' association ÖHV.","[""26% fewer holidaymakers have come to Austria because of the disease, according to the Austrian hoteliers' association ÖHV.""]",0.9215073585510254,[0.9215073585510254],0.9215073585510254,35.21082926433176,[35.21082926433176],35.21082926433176,0.6666666666666666,[0.6666666666666666],0.6666666666666666,0.5263157894736842,[0.5263157894736842],0.5263157894736842,0.6666666666666666,[0.6666666666666666],0.6666666666666666,0.6278466490052995,[0.6278466490052995],0.6278466490052995
20,dw-skiomicron-en.txt,"But still, the clear majority of tourists visiting Austria are from Germany.","However, the majority of people visiting Austria come from Germany.","['However, the majority of people visiting Austria come from Germany.']",0.9433310627937317,[0.9433310627937317],0.9433310627937317,6.578725999658583,[6.578725999658583],6.578725999658583,0.7272727272727272,[0.7272727272727272],0.7272727272727272,0.4444444444444445,[0.4444444444444445],0.4444444444444445,0.7272727272727272,[0.7272727272727272],0.7272727272727272,0.7849228111682114,[0.7849228111682114],0.7849228111682114
21,dw-skiomicron-en.txt,"In January, the occupancy rate of Austrian hotels was around one third, which, according to the ÖHV, is ""too little to operate economically.""","In January, the occupancy rate of Austrian hotels was around one third. According to the ÖHV, this is ""too little to make money.""","['In January, the occupancy rate of Austrian hotels was around one third', 'According to the ÖHV, this is ""too little to make money.""']",0.9818750023841858,"[0.9279342889785767, 0.839381992816925]",0.8836581408977509,62.418866968013226,"[40.190097413863, 21.165728489682774]",30.67791295177289,0.75,"[0.7692307692307693, 0.18181818181818182]",0.4755244755244755,0.7142857142857143,"[0.7272727272727273, 0]",0.36363636363636365,0.75,"[0.7692307692307693, 0.18181818181818182]",0.4755244755244755,0.7479613004367291,"[0.7826005385153824, 0.28281551599502563]",0.532708027255204
22,dw-skiomicron-en.txt,"""Of course, there are still a few vacancies this season,"" confirms Beate Kassner, Managing Director of Zillertal Tourism.","""Of course, there are still a few vacancies this season,"" says Zillertal Tourism managing director Beate Kassner.","['""Of course, there are still a few vacancies this season,"" says Zillertal Tourism managing director Beate Kassner.']",0.982245922088623,[0.982245922088623],0.982245922088623,61.97398668238297,[61.97398668238297],61.97398668238297,0.9411764705882353,[0.9411764705882353],0.9411764705882353,0.5333333333333333,[0.5333333333333333],0.5333333333333333,0.47058823529411764,[0.47058823529411764],0.47058823529411764,0.7793479919433594,[0.7793479919433594],0.7793479919433594
23,dw-skiomicron-en.txt,"Nevertheless, she says, they are pleased with the booking situation.","However, she said, they are happy with the booking situation.","['However, she said, they are happy with the booking situation.']",0.9151239395141602,[0.9151239395141602],0.9151239395141602,42.50281413416977,[42.50281413416977],42.50281413416977,0.6666666666666666,[0.6666666666666666],0.6666666666666666,0.5,[0.5],0.5,0.6666666666666666,[0.6666666666666666],0.6666666666666666,0.4109076824453142,[0.4109076824453142],0.4109076824453142
24,dw-skiomicron-en.txt,"In the Alpine region, the hope is that business will pick up in February — even though Austria has once again been declared a high-risk area.","In the Alpine region, the hope is that business will pick up in February. Austria has been declared a high-risk area once again.","['In the Alpine region, the hope is that business will pick up in February', 'Austria has been declared a high-risk area once again.']",0.9702705144882202,"[0.8682481050491333, 0.8388374447822571]",0.8535427749156952,69.09485625039602,"[50.81327481546147, 16.451929399933107]",33.63260210769729,1.0,"[0.7058823529411764, 0.625]",0.6654411764705882,1.0,"[0.6666666666666666, 0.5714285714285715]",0.6190476190476191,1.0,"[0.7058823529411764, 0.625]",0.6654411764705882,0.8887308053764296,"[0.7033782757726716, 0.7279393231427228]",0.7156587994576973
0,andersen-mermaid-en.txt,"Far out in the ocean, where the water is as blue as the prettiest cornflower, and as clear as crystal, it is very, very deep; so deep, indeed, that no cable could fathom it: many church steeples, piled one upon another, would not reach from the ground beneath to the surface of the water above.","Far out in the ocean, where the water is as blue as the prettiest cornflower, and as clear as crystal, it is very, very deep; many church steeples would not reach from the ground beneath to the surface of the water above, because the water is too deep.","['Far out in the ocean, where the water is as blue as the prettiest cornflower, and as clear as crystal, it is very, very deep; many church steeples would not reach from the ground beneath to the surface of the water above, because the water is too deep.']",0.9681572914123535,[0.9681572914123535],0.9681572914123535,66.7195455691962,[66.7195455691962],66.7195455691962,0.8888888888888888,[0.8888888888888888],0.8888888888888888,0.7058823529411765,[0.7058823529411765],0.7058823529411765,0.8333333333333333,[0.8333333333333333],0.8333333333333333,0.5795402354333137,[0.5795402354333137],0.5795402354333137
1,andersen-mermaid-en.txt,There dwell the Sea King and his subjects.,The sea king and his people live there.,['The sea king and his people live there.'],0.8589522242546082,[0.8589522242546082],0.8589522242546082,1.7747405280050266,[1.7747405280050266],1.7747405280050266,0.5,[0.5],0.5,0.3333333333333333,[0.3333333333333333],0.3333333333333333,0.5,[0.5],0.5,0.6220713373687532,[0.6220713373687532],0.6220713373687532
2,andersen-mermaid-en.txt,We must not imagine that there is nothing at the bottom of the sea but bare yellow sand.,We should not think that the sea bottom has nothing but bare yellow sand.,['We should not think that the sea bottom has nothing but bare yellow sand.'],0.9549975991249084,[0.9549975991249084],0.9549975991249084,24.941747177008256,[24.941747177008256],24.941747177008256,0.9090909090909091,[0.9090909090909091],0.9090909090909091,0.4444444444444445,[0.4444444444444445],0.4444444444444445,0.7272727272727272,[0.7272727272727272],0.7272727272727272,0.45902294384108655,[0.45902294384108655],0.45902294384108655
3,andersen-mermaid-en.txt,"No, indeed; the most singular flowers and plants grow there; the leaves and stems of which are so pliant, that the slightest agitation of the water causes them to stir as if they had life.","No, indeed; the most singular flowers and plants grow there. The leaves and stems are so strong that when the water touches them, they stir as if they were alive.","['No, indeed; the most singular flowers and plants grow there', 'The leaves and stems are so strong that when the water touches them, they stir as if they were alive.']",0.9267846345901489,"[0.9071105122566223, 0.8196390867233276]",0.863374799489975,41.19717398573119,"[27.128553043565834, 10.947127056200989]",19.03784004988341,0.6956521739130435,"[0.5, 0.4210526315789474]",0.4605263157894737,0.47619047619047616,"[0.42857142857142855, 0.11764705882352942]",0.27310924369747897,0.6956521739130435,"[0.5, 0.4210526315789474]",0.4605263157894737,0.6272323224831511,"[0.5316827286172796, 0.550475850590953]",0.5410792896041163
4,andersen-mermaid-en.txt,"Fishes, both large and small, glide between the branches, as birds fly among the trees here upon land.","Fishes, both large and small, glide between the branches. There are also birds in the trees.","['Fishes, both large and small, glide between the branches', 'There are also birds in the trees.']",0.9101303815841675,"[0.9158728122711182, 0.8029015064239502]",0.8593871593475342,51.0032342952127,"[46.086624699736554, 0.6908895196867146]",23.388757109711634,0.8750000000000001,"[0.7142857142857143, 0.3636363636363636]",0.538961038961039,0.7142857142857143,"[0.6666666666666666, 0]",0.3333333333333333,0.8750000000000001,"[0.7142857142857143, 0.3636363636363636]",0.538961038961039,0.7394096899915625,"[0.7377883195877075, 0.5319288372993469]",0.6348585784435272
5,andersen-mermaid-en.txt,"In the deepest spot of all, stands the castle of the Sea King.","In the deepest place, the Sea King's castle can be found.","[""In the deepest place, the Sea King's castle can be found.""]",0.887871265411377,[0.887871265411377],0.887871265411377,5.202556880807583,[5.202556880807583],5.202556880807583,0.6666666666666666,[0.6666666666666666],0.6666666666666666,0.20000000000000004,[0.20000000000000004],0.20000000000000004,0.5,[0.5],0.5,0.741211776947849,[0.741211776947849],0.741211776947849
6,andersen-mermaid-en.txt,"Its walls are built of coral, and the long, gothic windows are of the clearest amber.","Its walls are made of coral. Its long, gothic windows are made of clear amber.","['Its walls are made of coral', 'Its long, gothic windows are made of clear amber.']",0.9459487199783325,"[0.798268735408783, 0.9246731996536255]",0.8614709675312042,30.752616970214337,"[3.563477838545465, 23.210911117419965]",13.387194477982714,0.7058823529411765,"[0.36363636363636365, 0.5714285714285715]",0.4675324675324676,0.39999999999999997,"[0, 0.3333333333333333]",0.16666666666666666,0.7058823529411765,"[0.36363636363636365, 0.5714285714285715]",0.4675324675324676,0.5916022070580059,"[0.5321819111704826, 0.464059054851532]",0.4981204830110073
7,andersen-mermaid-en.txt,"The roof is formed of shells, that open and close as the water flows over them.","The roof is made of shells. When the water flows over them, they open and close.","['The roof is made of shells', 'When the water flows over them, they open and close.']",0.9684431552886963,"[0.7944240570068359, 0.881018340587616]",0.837721198797226,34.8315502338285,"[3.7804164799497597, 28.43329181530769]",16.106854147628724,0.8571428571428571,"[0.4, 0.7272727272727273]",0.5636363636363637,0.3333333333333333,"[0, 0.4444444444444444]",0.2222222222222222,0.5714285714285714,"[0.4, 0.36363636363636365]",0.38181818181818183,0.6943153068423271,"[0.8142621964216232, 0.43761997090445626]",0.6259410836630397
8,andersen-mermaid-en.txt,"Their appearance is very beautiful, for in each lies a glittering pearl, which would be fit for the diadem of a queen.",Their appearance is very beautiful. In each of them is a beautiful pearl. This pearl would be perfect for a queen.,"['Their appearance is very beautiful', 'In each of them is a beautiful pearl', 'This pearl would be perfect for a queen.']",0.8762478232383728,"[0.7069591879844666, 0.8298140168190002, 0.7817986607551575]",0.7728572885195414,22.93476949918813,"[14.100024578768863, 0.2108445456905127, 2.883894587035171]",5.7315879038315165,0.5333333333333333,"[0.4, 0.4, 0.36363636363636365]",0.3878787878787879,0.15384615384615383,"[0.25, 0, 0]",0.08333333333333333,0.5333333333333333,"[0.4, 0.4, 0.36363636363636365]",0.3878787878787879,0.5778921221693357,"[0.6519011085232099, 0.47060289482275647, 0.5363407706220944]",0.5529482579893535
9,andersen-mermaid-en.txt,"The Sea King had been a widower for many years, and his aged mother kept house for him.",The Sea King had been a widower for many years. His mother kept the house for him.,"['The Sea King had been a widower for many years', 'His mother kept the house for him.']",0.9597602486610413,"[0.896342933177948, 0.7482312917709351]",0.8222871124744415,61.50523394042868,"[45.627994270063056, 14.253911354181854]",29.940952812122454,0.923076923076923,"[0.7272727272727273, 0.4444444444444445]",0.5858585858585859,0.7272727272727272,"[0.6666666666666666, 0.2857142857142857]",0.47619047619047616,0.923076923076923,"[0.7272727272727273, 0.4444444444444445]",0.5858585858585859,0.7159776809314886,"[0.751104544599851, 0.6132081127829022]",0.6821563286913765
10,andersen-mermaid-en.txt,"She was a very wise woman, and exceedingly proud of her high birth; on that account she wore twelve oysters on her tail; while others, also of high rank, were only allowed to wear six.","She was a very wise woman, and very proud of her high birth. Because of this, she was allowed to wear twelve oysters on her tail, while others were only allowed six.","['She was a very wise woman, and very proud of her high birth', 'Because of this, she was allowed to wear twelve oysters on her tail, while others were only allowed six.']",0.9311047792434692,"[0.868031919002533, 0.8669154644012451]",0.867473691701889,42.86125374037431,"[24.67437346437249, 16.721120912122156]",20.697747188247323,0.7692307692307692,"[0.5, 0.47619047619047616]",0.4880952380952381,0.5,"[0.3333333333333333, 0.3157894736842105]",0.32456140350877194,0.6923076923076923,"[0.5, 0.3809523809523809]",0.44047619047619047,0.6934221099589677,"[0.5059783176942305, 0.659724155058363]",0.5828512363762968
11,andersen-mermaid-en.txt,"She was, however, deserving of very great praise, especially for her care of the little sea-princesses, her grand-daughters.","However, she was given a lot of praise because she took good care of her grand-daughters, the little sea-princesses.","['However, she was given a lot of praise because she took good care of her grand-daughters, the little sea-princesses.']",0.8905967473983765,[0.8905967473983765],0.8905967473983765,3.955040035780088,[3.955040035780088],3.955040035780088,0.75,[0.75],0.75,0.2857142857142857,[0.2857142857142857],0.2857142857142857,0.5,[0.5],0.5,0.6020709033365603,[0.6020709033365603],0.6020709033365603
